type,category,`weekdays,date,regularity,priority,parameters,subcategory,account,recurring_id,start,end,title,amount,tags
Expense,Household,,2046-02-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-02-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-02-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-03-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-03-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-03-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-03-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-03-31T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-04-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-04-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-04-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-04-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-05-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-05-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-05-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-05-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-06-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-06-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-06-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-06-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-06-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-07-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-07-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-07-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-07-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-08-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-08-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-08-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-08-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-09-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-09-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-09-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-09-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-09-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-10-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-10-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-10-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-10-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-11-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-11-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-11-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-11-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-12-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-12-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-12-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-12-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2046-12-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-01-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-01-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-01-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-01-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-02-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-02-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-02-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-02-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-03-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-03-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-03-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-03-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-03-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-04-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-04-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-04-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-04-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-05-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-05-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-05-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-05-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-06-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-06-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-06-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-06-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-06-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-07-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-07-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-07-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-07-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-08-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-08-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-08-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-08-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-08-31T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-09-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-09-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-09-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-09-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-10-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-10-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-10-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-10-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-11-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-11-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-11-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-11-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-11-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-12-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-12-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-12-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2047-12-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-01-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-01-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-01-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-01-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-02-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-02-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-02-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-02-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-02-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-03-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-03-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-03-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-03-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-04-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-04-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-04-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-04-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-05-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-05-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-05-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-05-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-05-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-06-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-06-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-06-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-06-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-07-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-07-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-07-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-07-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-08-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-08-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-08-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-08-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-08-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-09-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-09-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-09-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-09-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-10-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-10-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-10-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-10-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-10-31T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-11-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-11-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-11-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-11-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-12-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-12-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-12-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2048-12-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-01-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-01-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-01-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-01-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-01-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-02-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-02-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-02-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-02-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-03-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-03-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-03-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-03-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-04-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-04-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-04-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-04-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-05-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-05-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-05-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-05-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-05-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-06-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-06-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-06-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-06-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-07-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-07-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-07-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-07-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-07-31T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-08-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-08-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-08-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-08-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-09-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-09-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-09-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-09-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-10-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-10-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-10-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-10-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-10-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-11-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-11-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-11-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-11-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-12-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-12-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-12-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2049-12-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-01-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-01-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-01-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-01-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-01-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-02-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-02-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-02-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-02-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-03-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-03-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-03-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-03-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-04-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-04-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-04-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-04-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-04-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-05-07T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-05-14T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-05-21T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-05-28T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-06-04T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-06-11T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-06-18T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-06-25T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-07-02T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-07-09T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-07-16T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-07-23T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-07-30T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-08-06T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-08-13T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-08-20T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-08-27T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-09-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-09-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-09-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-09-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-10-01T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-10-08T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-10-15T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-10-22T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-10-29T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-11-05T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-11-12T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-11-19T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-11-26T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-12-03T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-12-10T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-12-17T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-12-24T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2050-12-31T00:00:00.000Z,,,,,,,,,Transportation,50.00,weekly
Expense,Household,,2026-04-04T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-04-11T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-04-18T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-04-25T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-05-02T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-05-09T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-05-16T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-05-23T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-05-30T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-06-06T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-06-13T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-06-20T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-06-27T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-07-04T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-07-11T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-07-18T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-07-25T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-08-01T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-08-08T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-08-15T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-08-22T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-08-29T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-09-05T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-09-12T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-09-19T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-09-26T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-10-03T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-10-10T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-10-17T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-10-24T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-10-31T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-11-07T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-11-14T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-11-21T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-11-28T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-12-05T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-12-12T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-12-19T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2026-12-26T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-01-02T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-01-09T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-01-16T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-01-23T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-01-30T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
Expense,Household,,2027-02-06T00:00:00.000Z,,,,,,,,,Drinking Water,50.00,weekly
