account,date,`weekdays,end,category,regularity,recurring_id,tags,start,priority,amount,parameters,type,title,subcategory
,2041-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2041-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2042-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2043-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2044-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2045-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2046-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2047-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-01-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-02-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-03-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-04-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-05-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-06-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-07-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-08-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-09-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-10-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-11-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2048-12-05T00:00:00.000Z,,,Scale Up Salary,,,salary,,,55000.00,,Income,Kr Scale Up,
,2026-04-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-04-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-04-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-04-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-05-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-05-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-05-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-05-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-05-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-06-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-06-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-06-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-06-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-07-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-07-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-07-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-07-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-07-31T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-08-07T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-08-14T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-08-21T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-08-28T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-09-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-09-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-09-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-09-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-10-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-10-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-10-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-10-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-10-30T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-11-06T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-11-13T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-11-20T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-11-27T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-12-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-12-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-12-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2026-12-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-01-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-01-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-01-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-01-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-01-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-02-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-02-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-02-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-02-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-03-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-03-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-03-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-03-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-04-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-04-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-04-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-04-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-04-30T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-05-07T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-05-14T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-05-21T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-05-28T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-06-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-06-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-06-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-06-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-07-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-07-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-07-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-07-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-07-30T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-08-06T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-08-13T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-08-20T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-08-27T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-09-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-09-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-09-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-09-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-10-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-10-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-10-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-10-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-10-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-11-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-11-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-11-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-11-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-12-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-12-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-12-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-12-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2027-12-31T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-01-07T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-01-14T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-01-21T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-01-28T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-02-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-02-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-02-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-02-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-03-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-03-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-03-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-03-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-03-31T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-04-07T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-04-14T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-04-21T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-04-28T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-05-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-05-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-05-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-05-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-06-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-06-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-06-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-06-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-06-30T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-07-07T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-07-14T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-07-21T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-07-28T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-08-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-08-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-08-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-08-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-09-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-09-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-09-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-09-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-09-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-10-06T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-10-13T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-10-20T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-10-27T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-11-03T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-11-10T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-11-17T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-11-24T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-12-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-12-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-12-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-12-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2028-12-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-01-05T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-01-12T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-01-19T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-01-26T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-02-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-02-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-02-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-02-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-03-02T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-03-09T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-03-16T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-03-23T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-03-30T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-04-06T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-04-13T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-04-20T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-04-27T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-05-04T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-05-11T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-05-18T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-05-25T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-06-01T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-06-08T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-06-15T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-06-22T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
,2029-06-29T00:00:00.000Z,,,Gruns Salary,,,weekly,,,23000.00,,Income,Tr Gruns,
