category,end,regularity,title,start,`weekdays,priority,subcategory,tags,recurring_id,account,date,type,amount,parameters
Household,,,Laundry,,,,,weekly,,,2027-05-22T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-05-29T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-06-05T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-06-12T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-06-19T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-06-26T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-07-03T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-07-10T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-07-17T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-07-24T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-07-31T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-08-07T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-08-14T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-08-21T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-08-28T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-09-04T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-09-11T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-09-18T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-09-25T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-10-02T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-10-09T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-10-16T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-10-23T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-10-30T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-11-06T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-11-13T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-11-20T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-11-27T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-12-04T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-12-11T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-12-18T00:00:00.000Z,Expense,400.00,
Household,,,Laundry,,,,,weekly,,,2027-12-25T00:00:00.000Z,Expense,400.00,
Household,,,Transportation,,,,,weekly,,,2026-04-04T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-04-11T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-04-18T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-04-25T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-05-02T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-05-09T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-05-16T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-05-23T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-05-30T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-06-06T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-06-13T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-06-20T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-06-27T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-07-04T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-07-11T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-07-18T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-07-25T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-08-01T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-08-08T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-08-15T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-08-22T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-08-29T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-09-05T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-09-12T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-09-19T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-09-26T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-10-03T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-10-10T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-10-17T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-10-24T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-10-31T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-11-07T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-11-14T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-11-21T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-11-28T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-12-05T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-12-12T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-12-19T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2026-12-26T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-01-02T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-01-09T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-01-16T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-01-23T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-01-30T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-02-06T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-02-13T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-02-20T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-02-27T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-03-06T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-03-13T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-03-20T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-03-27T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-04-03T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-04-10T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-04-17T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-04-24T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-05-01T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-05-08T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-05-15T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-05-22T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-05-29T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-06-05T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-06-12T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-06-19T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-06-26T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-07-03T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-07-10T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-07-17T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-07-24T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-07-31T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-08-07T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-08-14T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-08-21T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-08-28T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-09-04T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-09-11T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-09-18T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-09-25T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-10-02T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-10-09T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-10-16T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-10-23T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-10-30T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-11-06T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-11-13T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-11-20T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-11-27T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-12-04T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-12-11T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-12-18T00:00:00.000Z,Expense,100.00,
Household,,,Transportation,,,,,weekly,,,2027-12-25T00:00:00.000Z,Expense,100.00,
Household,,,Globe Load,,,,,weekly,,,2026-04-04T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-04-11T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-04-18T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-04-25T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-05-02T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-05-09T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-05-16T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-05-23T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-05-30T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-06-06T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-06-13T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-06-20T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-06-27T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-07-04T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-07-11T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-07-18T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-07-25T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-08-01T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-08-08T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-08-15T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-08-22T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-08-29T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-09-05T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-09-12T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-09-19T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-09-26T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-10-03T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-10-10T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-10-17T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-10-24T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-10-31T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-11-07T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-11-14T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-11-21T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-11-28T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-12-05T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-12-12T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-12-19T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2026-12-26T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-01-02T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-01-09T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-01-16T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-01-23T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-01-30T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-02-06T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-02-13T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-02-20T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-02-27T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-03-06T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-03-13T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-03-20T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-03-27T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-04-03T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-04-10T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-04-17T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-04-24T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-05-01T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-05-08T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-05-15T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-05-22T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-05-29T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-06-05T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-06-12T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-06-19T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-06-26T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-07-03T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-07-10T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-07-17T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-07-24T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-07-31T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-08-07T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-08-14T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-08-21T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-08-28T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-09-04T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-09-11T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-09-18T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-09-25T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-10-02T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-10-09T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-10-16T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-10-23T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-10-30T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-11-06T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-11-13T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-11-20T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-11-27T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-12-04T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-12-11T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-12-18T00:00:00.000Z,Expense,220.00,
Household,,,Globe Load,,,,,weekly,,,2027-12-25T00:00:00.000Z,Expense,220.00,
Household,,,Drinking Water,,,,,weekly,,,2026-04-04T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-04-11T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-04-18T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-04-25T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-05-02T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-05-09T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-05-16T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-05-23T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-05-30T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-06-06T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-06-13T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-06-20T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-06-27T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-07-04T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-07-11T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-07-18T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-07-25T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-08-01T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-08-08T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-08-15T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-08-22T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-08-29T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-09-05T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-09-12T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-09-19T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-09-26T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-10-03T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-10-10T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-10-17T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-10-24T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-10-31T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-11-07T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-11-14T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-11-21T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-11-28T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-12-05T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-12-12T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-12-19T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2026-12-26T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-01-02T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-01-09T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-01-16T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-01-23T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-01-30T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-02-06T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-02-13T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-02-20T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-02-27T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-03-06T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-03-13T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-03-20T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-03-27T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-04-03T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-04-10T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-04-17T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-04-24T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-05-01T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-05-08T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-05-15T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-05-22T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-05-29T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-06-05T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-06-12T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-06-19T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-06-26T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-07-03T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-07-10T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-07-17T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-07-24T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-07-31T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-08-07T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-08-14T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-08-21T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-08-28T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-09-04T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-09-11T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-09-18T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-09-25T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-10-02T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-10-09T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-10-16T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-10-23T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-10-30T00:00:00.000Z,Expense,100.00,
